x y c
0.398  0.03  3130042.395485039
0.3980000000000001  0.04225  1256620.941716799
0.398  0.0545  916115.5443013556
0.398  0.06674999999999999  781532.7242707181
0.3980000000000001  0.079  684849.7622322032
0.398  0.09125  595476.1766506511
0.3980000000000001  0.1035  512202.3349951246
0.398  0.11575  441469.9526500539
0.398  0.128  391369.0012603024

0.399  0.03  2670931.181455508
0.399  0.04225  1202619.321380449
0.3990000000000001  0.0545  886601.6478708971
0.399  0.06674999999999999  760487.9524387135
0.3990000000000001  0.079  667796.2465689229
0.399  0.09125  580726.2577377651
0.3990000000000001  0.1035  498971.6197322724
0.399  0.11575  429387.404645524
0.399  0.128  380334.0851353481

0.4  0.03  2348861.723759608
0.4  0.04225  1153792.004662348
0.4  0.0545  858991.6486853809
0.4  0.06674999999999999  740246.1136928361
0.3999999999999999  0.079  651217.75974017
0.4  0.09125  566320.9975762533
0.4  0.1035  486008.3343911737
0.4  0.11575  417517.8602963242
0.4  0.128  369482.0659480437

0.401  0.03  2113092.265181607
0.401  0.04225  1107129.526806104
0.401  0.0545  832441.105404191
0.401  0.06674999999999999  720606.0962478535
0.401  0.079  635068.3082874579
0.401  0.09125  552249.5849903797
0.401  0.1035  473308.8117760519
0.401  0.11575  405858.3147408254
0.401  0.128  358808.8811001698

0.402  0.03  1934539.179964407
0.402  0.04225  1061504.21856476
0.402  0.0545  806598.2868106252
0.402  0.06674999999999999  701484.2441402702
0.402  0.079  619328.0743729861
0.402  0.09125  538506.409851942
0.402  0.1035  460870.1559308189
0.402  0.11575  394405.8072376002
0.402  0.128  348311.1904220294

0.403  0.03  1796961.398334284
0.4030000000000001  0.04225  1016642.311141328
0.403  0.0545  781328.4698727332
0.403  0.06674999999999999  682846.1667741371
0.403  0.079  603987.7709103276
0.403  0.09125  525087.896859089
0.403  0.1035  448689.7821916678
0.403  0.11575  383157.3848164257
0.403  0.128  337985.8311510039

0.404  0.03  1692400.135087397
0.404  0.04225  972623.9310691957
0.404  0.05449999999999999  756570.8062967135
0.404  0.06674999999999999  664670.8822957899
0.4040000000000001  0.07899999999999999  589040.251259951
0.404  0.09125  511990.7212564385
0.404  0.1035  436765.115579285
0.404  0.11575  372110.0682840427
0.404  0.128  327829.6643498029

0.405  0.03  1619294.728389775
0.4050000000000001  0.04225  929655.3872390897
0.4050000000000001  0.0545  732251.3975399781
0.405  0.06674999999999999  646926.5071666815
0.405  0.079  574474.177808483
0.405  0.09125  499210.2482517023
0.405  0.1035  425093.244907882
0.405  0.11575  361260.7901261583
0.405  0.128  317839.604550431

0.406  0.03  1582653.505638452
0.406  0.04225  887980.5566513786
0.4060000000000001  0.0545  708203.9859144444
0.406  0.06674999999999999  629542.8884684646
0.406  0.079  560265.7162809785
0.406  0.09125  486738.1539354753
0.406  0.1035  413670.2898106229
0.406  0.11575  350606.2547016352
0.406  0.128  308012.8187379524

