x y c
0.264  0.0175  5712787.3126508
0.262625  0.0186875  1400545.657007399
0.26125  0.019875  1115150.261349738
0.259875  0.0210625  1066140.069445926
0.2585  0.02225  1097649.938030094
0.257125  0.0234375  1170364.769869242
0.25575  0.024625  1293025.182164723
0.254375  0.0258125  1510406.248553609
0.253  0.027  2040339.179628287

0.26875  0.0175  349030.4238530993
0.267546875  0.018584375  506014.3387166264
0.26634375  0.01966875  605855.5039455921
0.265140625  0.020753125  653095.8498814834
0.2639375  0.0218375  670102.258114435
0.262734375  0.022921875  690425.8677100751
0.26153125  0.02400625  721542.1257474468
0.260328125  0.025090625  764118.1965720039
0.259125  0.026175  815319.7055530743

0.2735  0.0175  169603.8784090877
0.27246875  0.01848125  205732.1188959464
0.2714375  0.0194625  242870.024580403
0.27040625  0.02044375  266350.8609987088
0.269375  0.021425  293355.5496232423
0.26834375  0.02240625  324328.7322942537
0.2673125  0.0233875  354596.1535618354
0.26628125  0.02436875  383277.4898768079
0.26525  0.02535  410650.4082325568

0.27825  0.0175  93964.48045474291
0.277390625  0.018378125  103937.6273796068
0.27653125  0.01925625  116015.7991952593
0.275671875  0.020134375  122837.3096264378
0.2748125  0.0210125  132816.4313734149
0.273953125  0.021890625  144228.3602925658
0.27309375  0.02276875  156282.114502538
0.272234375  0.023646875  169548.2229412172
0.271375  0.024525  184132.0997473014

0.283  0.0175  52721.45625418425
0.2823125  0.018275  55972.20624857952
0.281625  0.01905  59719.7624115215
0.2809375  0.019825  62159.63760886623
0.28025  0.0206  65791.5920101191
0.2795625  0.021375  69582.50308710572
0.278875  0.02215  73627.39415786334
0.2781875  0.022925  78237.73530372858
0.2775  0.0237  83433.78965158362

0.28775  0.0175  29363.02750527859
0.287234375  0.018171875  30481.0841841946
0.28671875  0.01884375  31626.13301427772
0.286203125  0.019515625  32565.76885977972
0.2856875  0.0201875  33853.1142398993
0.285171875  0.020859375  35115.26165059581
0.28465625  0.02153125  36482.36355615212
0.284140625  0.022203125  38039.00682966947
0.283625  0.022875  39762.764796843

0.2925  0.0175  15578.24702507257
0.29215625  0.01806875  15963.14144754259
0.2918125  0.0186375  16330.9458647063
0.2914687499999999  0.01920625  16706.48179787983
0.291125  0.019775  17178.45605191982
0.29078125  0.02034375  17635.23480621697
0.2904375  0.0209125  18136.33134422295
0.29009375  0.02148125  18694.23980700464
0.28975  0.02205  19291.73041825323

0.29725  0.0175  6729.220907449722
0.297078125  0.017965625  6880.014432021357
0.29690625  0.01843125  7047.354950908786
0.296734375  0.018896875  7259.962872993203
0.2965625  0.0193625  7521.088591979455
0.296390625  0.019828125  7791.036518561299
0.29621875  0.02029375  8088.551180341917
0.296046875  0.020759375  8409.003665281549
0.295875  0.021225  8740.81597598283

0.302  0.0175  3.946979792390658e-06
0.302  0.0178625  477.7185382992029
0.302  0.018225  966.1932422965765
0.302  0.0185875  1423.064048230648
0.302  0.01895  1878.986826777458
0.302  0.0193125  2322.969396665692
0.302  0.019675  2750.168670654297
0.302  0.0200375  3165.248281002045
0.302  0.0204  3568.949641823769

