x y c
0.236  0  1000744.285326964
0.236  0.003375  998643.269901623
0.236  0.00675  992432.7563143838
0.236  0.010125  982416.05898698
0.236  0.0135  969158.036546407
0.236  0.016875  953465.8781125792
0.236  0.02025  936147.6702256687
0.236  0.023625  917401.6301893825
0.236  0.027  897944.556692122

0.238125  0  964205.3239261132
0.238125  0.003375  961531.3657587663
0.238125  0.00675  953594.2704192478
0.238125  0.010125  940708.9201559138
0.238125  0.0135  923569.6137786686
0.238125  0.016875  903375.0477700266
0.238125  0.02025  881721.0674682751
0.238125  0.023625  860081.5434944817
0.238125  0.027  839348.1414944347

0.24025  0  932524.9066232052
0.24025  0.003375  929268.9237572895
0.24025  0.00675  919550.5425993124
0.24025  0.010125  903624.4421420674
0.24025  0.0135  882240.739421576
0.24025  0.016875  856997.8852205131
0.24025  0.02025  830464.5399276263
0.24025  0.023625  805608.6200653098
0.24025  0.027  784238.8054621791

0.242375  0  906460.4290117916
0.242375  0.003375  902638.6266444883
0.242375  0.006750000000000001  891140.6680958767
0.242375  0.010125  872027.2445884772
0.242375  0.0135  845922.0302880564
0.242375  0.016875  814700.5372432751
0.242375  0.02025  782039.3041311718
0.242375  0.023625  752966.1981338239
0.242375  0.027  731222.2115029556

0.2445  0  886733.4259571661
0.2445  0.003375  882412.1513400872
0.2445  0.00675  869266.7908450455
0.2445  0.010125  846957.600869311
0.2445  0.0135  815650.1270838931
0.2445  0.016875  777152.7624397216
0.2445  0.02025  736216.9450871048
0.2445  0.023625  700851.5540736566
0.2445  0.027  678586.9463172943

0.246625  0  873964.6420688122
0.246625  0.003375  869294.1003882287
0.246625  0.006750000000000001  854871.8471656325
0.246625  0.010125  829684.6031551172
0.246625  0.0135  792927.3187964411
0.246625  0.016875  745655.8381429121
0.246625  0.02025  693184.3911397371
0.246625  0.023625  647461.5844693863
0.246625  0.027  623922.6031475958

0.24875  0  868560.3301164682
0.24875  0.003375  863812.5872035628
0.24875  0.00675  848857.0284501016
0.24875  0.010125  821708.2121684834
0.24875  0.0135  779900.2636649895
0.24875  0.016875  722617.9860187715
0.24875  0.02025  654314.7396018326
0.24875  0.023625  590365.5424566228
0.24875  0.027  563329.2225021437

0.250875  0  870539.3973447889
0.250875  0.003375  866138.8046729079
0.250875  0.00675  851901.7849173591
0.250875  0.010125  824652.5298806705
0.250875  0.0135  779464.0311771663
0.250875  0.016875  712096.7249063286
0.250875  0.02025  623866.9812749354
0.250875  0.023625  527779.1412841573
0.250875  0.027  488762.4911095473

0.253  0  879316.2857684065
0.253  0.003375  875829.6304074866
0.253  0.00675  864140.1037596933
0.253  0.010125  839945.5714941093
0.253  0.0135  795107.15387865
0.253  0.016875  719778.3893555726
0.253  0.02025  610041.8156749539
0.253  0.023625  467977.8208260806
0.253  0.027  379306.4680440372

